fname,label,manually_verified
11cbc9e1.wav,Tambourine,1
11d9ace9.wav,Gong,0
11df4777.wav,Oboe,1
11f8b3dd.wav,Snare_drum,0
12091a74.wav,Hi-hat,0
12169b86.wav,Oboe,0
121749b9.wav,Bass_drum,0
122b0e88.wav,Snare_drum,1
12371b67.wav,Double_bass,0
123d0d60.wav,Snare_drum,0
124360b8.wav,Snare_drum,0
124eadc9.wav,Bass_drum,0
12cb4097.wav,Trumpet,0
12d3cdd8.wav,Snare_drum,0
12e4c120.wav,Saxophone,1
12fcf7a7.wav,Electric_piano,1
1314cdad.wav,Bass_drum,0
13314233.wav,Chime,0
13847ff3.wav,Hi-hat,0
1397ddc8.wav,Harmonica,0
13b2325b.wav,Oboe,0
13ca1116.wav,Oboe,0
141291fc.wav,Hi-hat,1
1430f062.wav,Snare_drum,0
1441c25b.wav,Clarinet,0
1468f23e.wav,Trumpet,0
147f4395.wav,Cello,0
148a199b.wav,Tambourine,1
14a12f6c.wav,Clarinet,1
14c22798.wav,Tambourine,1
14d06c29.wav,Oboe,1
14d37fb3.wav,Hi-hat,0
14e15b48.wav,Acoustic_guitar,0
14fc31e9.wav,Oboe,1
14fd19da.wav,Cello,0
1545dcf4.wav,Trumpet,0
1549bbaf.wav,Clarinet,0
155382a4.wav,Double_bass,1
156dd4a7.wav,Oboe,1
15703034.wav,Snare_drum,1
15939857.wav,Tambourine,0
15b6657d.wav,Hi-hat,1
15cade34.wav,Gong,0
15cb6baf.wav,Bass_drum,0
15cc274e.wav,Clarinet,1
15d798df.wav,Bass_drum,0
160507aa.wav,Hi-hat,0
16127914.wav,Hi-hat,1
161be325.wav,Cello,1
161eeade.wav,Oboe,1
1651cca4.wav,Trumpet,0
16b90ef0.wav,Chime,0
16c14c67.wav,Flute,0
16d21bca.wav,Clarinet,0
16d5da39.wav,Snare_drum,0
16e47626.wav,Double_bass,1
16eeb46e.wav,Cowbell,0
16ef3c60.wav,Harmonica,0
16f1d744.wav,Electric_piano,0
16f8b122.wav,Gong,0
1704b6b1.wav,Violin_or_fiddle,1
172d7f14.wav,Cowbell,1
1732f391.wav,Harmonica,0
17855456.wav,Harmonica,1
1787f4e8.wav,Electric_piano,1
17cbf99c.wav,Trumpet,0
17e247fc.wav,Double_bass,0
17f32070.wav,Snare_drum,0
17f858d5.wav,Snare_drum,0
180911ae.wav,Flute,0
184ca1c7.wav,Cowbell,1
186311f0.wav,Tambourine,1
18674495.wav,Violin_or_fiddle,1
189c7842.wav,Electric_piano,1
18a31494.wav,Snare_drum,1
18c287ea.wav,Flute,1
18c3695b.wav,Cello,0
18ea8f49.wav,Snare_drum,1
18feebe1.wav,Acoustic_guitar,0
1902bf23.wav,Trumpet,0
192fa8cc.wav,Flute,0
19341f36.wav,Hi-hat,1
1941b29a.wav,Snare_drum,1
1947f717.wav,Violin_or_fiddle,0
195691e2.wav,Snare_drum,1
197cbdfe.wav,Hi-hat,0
199b1adf.wav,Cello,1
19a1f537.wav,Double_bass,1
19bc0dbe.wav,Oboe,0
19d4a6ad.wav,Harmonica,0
19ec978d.wav,Gong,1
1a13793b.wav,Trumpet,0
1a4a4ebe.wav,Saxophone,0
1a5f1f24.wav,Snare_drum,1
1a7af185.wav,Hi-hat,0
1a7eb9da.wav,Tambourine,0
1a8cc87a.wav,Trumpet,0
1a94ef89.wav,Acoustic_guitar,0
1aa9698c.wav,Trumpet,0
1aae0429.wav,Trumpet,0
1ac81bb0.wav,Cowbell,0
1ae3d076.wav,Bass_drum,0
1ae4605c.wav,Snare_drum,0
1aecb8bf.wav,Cello,0
1b052de5.wav,Double_bass,1
1b1e809b.wav,Cello,0
1b2d8997.wav,Clarinet,1
1b35f18e.wav,Bass_drum,0
1b43bbe6.wav,Snare_drum,0
1b5d4f7c.wav,Cowbell,0
1b7b6f2d.wav,Bass_drum,0
1b9109be.wav,Clarinet,1
1b9386ef.wav,Clarinet,1
1c0d5682.wav,Gong,1
1c133d0e.wav,Bass_drum,0
1c189121.wav,Chime,0
1c4d9c4c.wav,Bass_drum,0
1c590c46.wav,Electric_piano,1
1c78595a.wav,Snare_drum,1
1c8cddc2.wav,Trumpet,0
1cc13604.wav,Hi-hat,0
1ce38807.wav,Flute,0
1ce70b78.wav,Acoustic_guitar,0
1d0c860b.wav,Gong,0
1d23c74b.wav,Double_bass,1
1d24518b.wav,Double_bass,1
1d3a05ab.wav,Gong,0
1d73907a.wav,Gong,0
1dc66b7b.wav,Hi-hat,1
1df13521.wav,Gong,1
1df78287.wav,Tambourine,0
1e0b5758.wav,Clarinet,0
1e2f6175.wav,Acoustic_guitar,0
1e66d094.wav,Oboe,1
1e6f1fbe.wav,Oboe,1
1e87e47d.wav,Bass_drum,0
1e9c1292.wav,Clarinet,1
1ebdc0b5.wav,Acoustic_guitar,0
1ee63598.wav,Electric_piano,0
1efe03bd.wav,Flute,0
1f15840d.wav,Tambourine,0
1f250488.wav,Gong,1
1f4c37a7.wav,Bass_drum,0
1f51ed51.wav,Snare_drum,0
1f54df61.wav,Trumpet,0
1f641b71.wav,Acoustic_guitar,0
1f75e82e.wav,Oboe,0
1f946a29.wav,Gong,1
1fbe6ff3.wav,Cello,0
1fca082d.wav,Flute,0
1ff2689f.wav,Acoustic_guitar,1
2005b905.wav,Gong,0
202b6258.wav,Cello,1
206a5cb4.wav,Snare_drum,1
2070133c.wav,Trumpet,0
20b1a46c.wav,Cello,0
20b47b1d.wav,Flute,0
20e3ef07.wav,Snare_drum,0
212463da.wav,Oboe,1
2133f209.wav,Hi-hat,0
2137ed0e.wav,Double_bass,0
213afdbf.wav,Oboe,0
213d2998.wav,Flute,0
2146e541.wav,Harmonica,0
2155e5e5.wav,Oboe,1
2175338a.wav,Electric_piano,1
217cee0c.wav,Trumpet,0
21aa921b.wav,Trumpet,0
21b56eda.wav,Flute,0
21c442db.wav,Tambourine,1
21c8a350.wav,Glockenspiel,1
21cd8b2c.wav,Hi-hat,1
21d75a3d.wav,Oboe,0
21e66bd2.wav,Clarinet,0
21ff3084.wav,Snare_drum,0
220a73b7.wav,Double_bass,0
223772e2.wav,Cowbell,1
22384e48.wav,Tambourine,1
224b3393.wav,Flute,0
226f4efc.wav,Snare_drum,0
22979cf9.wav,Hi-hat,1
229d104f.wav,Tambourine,1
22a633d5.wav,Electric_piano,1
22ab9809.wav,Oboe,0
22b85cd1.wav,Acoustic_guitar,0
22bcfd62.wav,Trumpet,0
22e814ee.wav,Acoustic_guitar,1
2336285e.wav,Flute,0
23663788.wav,Acoustic_guitar,0
23704fa9.wav,Acoustic_guitar,0
2371f627.wav,Bass_drum,0
2392ad36.wav,Bass_drum,0
23a1a82e.wav,Oboe,0
23cdff07.wav,Gong,0
23f38a7e.wav,Snare_drum,0
23fb24e8.wav,Cowbell,1
244025d2.wav,Oboe,1
245e58ea.wav,Bass_drum,0
246e8414.wav,Snare_drum,1
24791b50.wav,Cello,1
249912b5.wav,Violin_or_fiddle,0
24cb1e29.wav,Cello,0
24e1d9ad.wav,Glockenspiel,0
24eacf14.wav,Acoustic_guitar,0
24ed5a72.wav,Flute,0
252227f9.wav,Double_bass,1
253351f1.wav,Bass_drum,0
253b91fe.wav,Flute,1
25511eb8.wav,Harmonica,1
258777c8.wav,Flute,0
259c3671.wav,Tambourine,1
25a3f8ba.wav,Snare_drum,1
25ad6ed7.wav,Acoustic_guitar,0
25f4273e.wav,Trumpet,0
260da1b4.wav,Acoustic_guitar,0
261ac300.wav,Bass_drum,0
261b8615.wav,Gong,0
26262fd9.wav,Trumpet,1
2632db24.wav,Oboe,1
2634b73c.wav,Trumpet,0
264574a5.wav,Hi-hat,0
2648b632.wav,Double_bass,1
2658f202.wav,Flute,1
2659c14c.wav,Saxophone,1
266f287c.wav,Oboe,1
267bda40.wav,Acoustic_guitar,0
26928361.wav,Cello,1
26a53fd8.wav,Electric_piano,1
26b6777f.wav,Chime,0
26e8ab9d.wav,Gong,0
26eb0508.wav,Oboe,1
27048e94.wav,Flute,0
2719a268.wav,Trumpet,0
271f6198.wav,Saxophone,1
2722c835.wav,Oboe,1
273f7c4a.wav,Tambourine,1
2751ad9a.wav,Trumpet,0
275b9330.wav,Clarinet,1
276ee568.wav,Hi-hat,0
2777b9fa.wav,Flute,0
27869ba5.wav,Snare_drum,1
278e7bc8.wav,Chime,1
279ca8cf.wav,Flute,0
27a4d0ed.wav,Cello,0
27c53672.wav,Hi-hat,0
27ce7acc.wav,Flute,0
27e6d2ac.wav,Violin_or_fiddle,1
27fbb25c.wav,Snare_drum,0
27ff9eea.wav,Clarinet,0
280f761e.wav,Trumpet,0
283a585f.wav,Hi-hat,1
2857b67f.wav,Electric_piano,1
285a7bac.wav,Gong,0
286580a3.wav,Double_bass,0
287259da.wav,Clarinet,0
287c38ed.wav,Trumpet,0
28877d48.wav,Acoustic_guitar,0
289250ae.wav,Hi-hat,0
289e5d2a.wav,Hi-hat,0
289e8e59.wav,Gong,0
28bf1f65.wav,Trumpet,0
28e0f162.wav,Double_bass,1
28ed1ac8.wav,Snare_drum,0
28f3b63c.wav,Cowbell,1
28f5dfd6.wav,Double_bass,1
290976f9.wav,Flute,1
2933a5dc.wav,Hi-hat,0
2933c90e.wav,Snare_drum,1
2939852d.wav,Clarinet,1
2979f92a.wav,Clarinet,1
297e7f77.wav,Snare_drum,1
2987ab41.wav,Gong,1
29d2bf8b.wav,Snare_drum,1
29e0a702.wav,Harmonica,0
29ea2c57.wav,Cello,0
29f2ff7d.wav,Oboe,1
29ff7d7b.wav,Double_bass,0
2a3087ed.wav,Flute,0
2a3b0b61.wav,Electric_piano,1
2a4aa95d.wav,Hi-hat,0
2a4d4883.wav,Flute,0
2a5dd0de.wav,Oboe,1
2a682d6b.wav,Trumpet,0
2a933c1e.wav,Electric_piano,1
2a9c3044.wav,Bass_drum,0
2aac13ec.wav,Cello,0
2aafe190.wav,Trumpet,0
2accbe0b.wav,Oboe,0
2af48f93.wav,Flute,0
2af5749f.wav,Cello,0
2b1ed909.wav,Flute,1
2b38712f.wav,Tambourine,1
2b4524a7.wav,Electric_piano,1
2b45991a.wav,Tambourine,1
2b74a334.wav,Bass_drum,0
2bc7287e.wav,Bass_drum,0
2bc84744.wav,Saxophone,0
2bd764ef.wav,Acoustic_guitar,1
2c017b88.wav,Gong,0
2c228548.wav,Gong,0
2c4018ad.wav,Trumpet,0
2c42b48b.wav,Trumpet,0
2c4735d7.wav,Snare_drum,1
2c5bc41f.wav,Bass_drum,0
2c735fc5.wav,Oboe,1
2c75674b.wav,Oboe,1
2cc2a170.wav,Chime,0
2cdffbef.wav,Acoustic_guitar,0
2cea0b5c.wav,Acoustic_guitar,1
2cfa4764.wav,Acoustic_guitar,0
2d1a30c9.wav,Bass_drum,1
2d1c5686.wav,Trumpet,0
2d1d4fab.wav,Snare_drum,1
2d3e9e2a.wav,Hi-hat,0
2d682737.wav,Snare_drum,1
2d871232.wav,Cello,0
2d88dcef.wav,Bass_drum,0
2d8fd57d.wav,Hi-hat,0
2dad641c.wav,Trumpet,0
2dcca85f.wav,Tambourine,1
2de7d3df.wav,Double_bass,0
2e0af9de.wav,Cello,1
2e2f1a7e.wav,Double_bass,0
2e8579ad.wav,Violin_or_fiddle,0
2e97a149.wav,Trumpet,0
2e992414.wav,Acoustic_guitar,1
2ea318e7.wav,Violin_or_fiddle,0
2eb83a0b.wav,Cello,1
2ee0f61c.wav,Acoustic_guitar,0
2f3ca1dc.wav,Tambourine,0
2f50de25.wav,Bass_drum,0
2f5fe8ea.wav,Hi-hat,0
301168d8.wav,Trumpet,0
3019e0c0.wav,Gong,0
3031e1b1.wav,Gong,1
306fd57d.wav,Chime,1
3078e97f.wav,Clarinet,1
30b7b4e4.wav,Saxophone,1
30c4e08b.wav,Cello,1
30cf8557.wav,Oboe,1
30e59ebe.wav,Acoustic_guitar,0
30e5f399.wav,Cello,0
312f1444.wav,Gong,1
31374fc9.wav,Snare_drum,1
314c8a85.wav,Gong,1
3155f097.wav,Trumpet,0
31886d2a.wav,Cello,1
318a5116.wav,Acoustic_guitar,0
318f5562.wav,Bass_drum,0
319044aa.wav,Cowbell,0
319a7b44.wav,Oboe,1
319c6220.wav,Acoustic_guitar,0
31a32dc6.wav,Double_bass,1
31ac1840.wav,Flute,0
31cd8de8.wav,Snare_drum,1
31f474d5.wav,Trumpet,0
3203fedb.wav,Snare_drum,1
320aff97.wav,Oboe,1
320f812b.wav,Flute,0
3217ac10.wav,Cello,0
321bd247.wav,Gong,0
323db912.wav,Hi-hat,1
3251bac1.wav,Saxophone,1
325ae37c.wav,Bass_drum,0
325cf71e.wav,Trumpet,0
326c9e9a.wav,Gong,1
3272e576.wav,Saxophone,1
327a2509.wav,Cello,0
3289db4d.wav,Acoustic_guitar,1
32b8d28c.wav,Bass_drum,0
32bbf20f.wav,Cowbell,0
32c5c6bd.wav,Acoustic_guitar,0
3300aae9.wav,Double_bass,0
330f84e3.wav,Hi-hat,1
33298bf9.wav,Hi-hat,0
3353c983.wav,Oboe,0
336acd6b.wav,Gong,0
33ae49c1.wav,Double_bass,0
33b69f9a.wav,Gong,1
33c062e8.wav,Bass_drum,1
33d24d85.wav,Snare_drum,0
33d7ebe0.wav,Clarinet,0
33f31906.wav,Oboe,1
33f89f08.wav,Chime,0
34042ed2.wav,Oboe,1
34262b83.wav,Acoustic_guitar,0
342e412b.wav,Harmonica,1
34337cf1.wav,Snare_drum,1
34672f76.wav,Snare_drum,0
34783839.wav,Flute,0
34881c5f.wav,Gong,0
34a1086e.wav,Tambourine,1
34b2a4f7.wav,Snare_drum,1
34b432be.wav,Harmonica,1
34c5db34.wav,Gong,1
34d0a285.wav,Acoustic_guitar,0
34dd9426.wav,Acoustic_guitar,0
34e04b95.wav,Double_bass,0
3505e582.wav,Clarinet,0
353b359f.wav,Electric_piano,1
3564bae2.wav,Double_bass,1
35717b0f.wav,Cello,0
35ad5cd8.wav,Bass_drum,0
35bd35da.wav,Trumpet,0
35d75ab7.wav,Acoustic_guitar,0
35f05c5d.wav,Harmonica,0
3601d225.wav,Gong,0
36177faa.wav,Bass_drum,0
3618cb03.wav,Acoustic_guitar,0
3623e99e.wav,Trumpet,0
363c41b3.wav,Bass_drum,1
3640c702.wav,Trumpet,0
3649d60c.wav,Clarinet,0
365bee4a.wav,Chime,0
365d9809.wav,Trumpet,0
3679b950.wav,Snare_drum,0
368b7628.wav,Snare_drum,1
36b9767a.wav,Cello,0
36bdf504.wav,Acoustic_guitar,0
36e38450.wav,Bass_drum,0
36f0d419.wav,Tambourine,1
36f96922.wav,Bass_drum,1
37319862.wav,Cello,1
3731f5d2.wav,Cowbell,1
373f60bf.wav,Double_bass,0
374f172c.wav,Tambourine,0
376dab91.wav,Snare_drum,1
3788e6ce.wav,Cowbell,1
37ab0462.wav,Hi-hat,0
37ac629d.wav,Cowbell,1
37d0eec4.wav,Cello,0
37ddee5e.wav,Bass_drum,0
37e13c23.wav,Bass_drum,0
37eb63b4.wav,Snare_drum,0
37f5403f.wav,Cowbell,1
38042954.wav,Clarinet,1
3846f2fa.wav,Double_bass,1
385c2814.wav,Double_bass,1
385e9493.wav,Double_bass,0
38cb633d.wav,Cowbell,1
38e16501.wav,Snare_drum,1
38f3f2c6.wav,Acoustic_guitar,0
38f63d36.wav,Flute,0
390de47b.wav,Bass_drum,1
392c6f03.wav,Bass_drum,0
39309bc9.wav,Snare_drum,1
3953b6e1.wav,Cello,0
39618d1a.wav,Clarinet,0
39b0f258.wav,Cowbell,1
39cebcd7.wav,Bass_drum,0
39efc992.wav,Harmonica,0
39fca828.wav,Cello,0
3a151637.wav,Flute,1
3a42efbc.wav,Oboe,1
3a460182.wav,Double_bass,0
3a49f221.wav,Snare_drum,0
3a58a282.wav,Oboe,1
3a6d46a7.wav,Cello,0
3ab854dd.wav,Trumpet,0
3ac277ba.wav,Snare_drum,0
3ac4653e.wav,Hi-hat,0
3acce964.wav,Gong,0
3ad40d01.wav,Hi-hat,0
3af3565c.wav,Acoustic_guitar,1
3b02b296.wav,Trumpet,0
3b0b9d26.wav,Clarinet,1
3b0d3e23.wav,Cello,1
3b3fbb8b.wav,Clarinet,1
3b577ca2.wav,Snare_drum,1
3b842547.wav,Clarinet,1
3b9d580c.wav,Trumpet,0
3bc4f95e.wav,Trumpet,0
3bcb442a.wav,Gong,1
3bd52441.wav,Flute,0
3bf2a899.wav,Flute,0
3bfb1c63.wav,Double_bass,1
3bff13fc.wav,Tambourine,0
3c204254.wav,Trumpet,0
3c462bc9.wav,Hi-hat,0
3c4631c7.wav,Oboe,1
3c5bfea2.wav,Acoustic_guitar,0
3c68cd4b.wav,Gong,1
3c694bfc.wav,Snare_drum,0
3c82d509.wav,Double_bass,0
3c8dc12d.wav,Clarinet,1
3ca538bf.wav,Hi-hat,0
3ca7fb97.wav,Snare_drum,1
3cb73c84.wav,Trumpet,0
3cc6911c.wav,Bass_drum,0
3cd1b8b6.wav,Harmonica,1
3d2641e5.wav,Tambourine,0
3d2fd74b.wav,Hi-hat,1
3d61daec.wav,Trumpet,0
3d94c79e.wav,Flute,0
3d9e95c0.wav,Oboe,1
3dbb6542.wav,Double_bass,1
3dbd3ff7.wav,Harmonica,1
3dc717ea.wav,Hi-hat,0
3de364aa.wav,Trumpet,0
3df53f0c.wav,Bass_drum,0
3e246c06.wav,Tambourine,0
3e33282d.wav,Acoustic_guitar,0
3e410f2b.wav,Hi-hat,0
3e4c9e54.wav,Bass_drum,0
3e69ba3a.wav,Snare_drum,1
3e70496c.wav,Bass_drum,0
3e7b6f14.wav,Tambourine,1
3ec68757.wav,Cello,0
3ed07532.wav,Flute,0
3ee25773.wav,Electric_piano,1
3f6d2c76.wav,Gong,1
3f9e54b9.wav,Gong,0
3f9eaa47.wav,Bass_drum,0
3fac24bb.wav,Oboe,1
3fc5aa0c.wav,Double_bass,0
3fd93883.wav,Cello,0
3fe0597b.wav,Electric_piano,1
3ff0d94e.wav,Acoustic_guitar,0
40772f25.wav,Hi-hat,0
40df75ef.wav,Gong,0
40f51bc3.wav,Gong,1
41079275.wav,Tambourine,0
413d90c2.wav,Harmonica,1
41568443.wav,Gong,0
41713d1d.wav,Oboe,1
41845450.wav,Trumpet,0
41847933.wav,Cowbell,0
418cb760.wav,Acoustic_guitar,0
41c1f5f8.wav,Oboe,1
41c4751e.wav,Oboe,1
420d9b56.wav,Acoustic_guitar,0
421dcfe3.wav,Cowbell,0
424502d1.wav,Gong,0
4245ef44.wav,Hi-hat,1
42545036.wav,Harmonica,0
4259555b.wav,Gong,1
4286d72e.wav,Cowbell,1
428788f4.wav,Gong,0
429159f6.wav,Oboe,0
42ad8a52.wav,Snare_drum,0
42c2f288.wav,Flute,0
42cb4b7d.wav,Chime,1
42e248e4.wav,Cello,0
43373be3.wav,Electric_piano,1
433c3a13.wav,Harmonica,1
435160bb.wav,Hi-hat,1
436afb11.wav,Hi-hat,0
43780215.wav,Clarinet,0
437ccea5.wav,Bass_drum,0
43a920c9.wav,Acoustic_guitar,0
43c5b733.wav,Double_bass,1
43f58abe.wav,Gong,1
43ff8df2.wav,Oboe,1
4421fddd.wav,Trumpet,0
4430e0ee.wav,Cowbell,1
44645349.wav,Bass_drum,0
44cde481.wav,Trumpet,0
44d161b1.wav,Gong,0
44e26366.wav,Cowbell,1
44ec7beb.wav,Snare_drum,1
44f2161a.wav,Electric_piano,0
44f9acf9.wav,Bass_drum,0
450762c4.wav,Tambourine,1
45175cc0.wav,Acoustic_guitar,0
45250e90.wav,Acoustic_guitar,0
452a9812.wav,Snare_drum,0
4546e002.wav,Acoustic_guitar,0
4549ffaf.wav,Gong,0
45665f2e.wav,Hi-hat,1
45a8d396.wav,Trumpet,0
45c077da.wav,Double_bass,1
45ce1b24.wav,Hi-hat,0
45d405ca.wav,Clarinet,1
45e241c1.wav,Cello,0
45e6e129.wav,Acoustic_guitar,0
461558c3.wav,Double_bass,1
4636fd73.wav,Clarinet,1
46657625.wav,Flute,0
46670055.wav,Snare_drum,1
467953c6.wav,Double_bass,1
468226fa.wav,Tambourine,1
46c0a7cd.wav,Bass_drum,0
46e13bac.wav,Hi-hat,0
4715ec32.wav,Hi-hat,1
4715f79a.wav,Oboe,0
471c8fa5.wav,Electric_piano,1
471ecdc0.wav,Gong,0
474d3f52.wav,Gong,0
47733230.wav,Tambourine,0
47c2f061.wav,Trumpet,0
47dae3d2.wav,Cowbell,0
47eafd0d.wav,Saxophone,1
48158131.wav,Cello,1
48674fe7.wav,Glockenspiel,0
48899901.wav,Harmonica,1
489294d5.wav,Gong,0
4899ecfa.wav,Snare_drum,0
48adfdb2.wav,Tambourine,1
48ba4a7a.wav,Clarinet,0
48bf11ac.wav,Gong,0
48ffd19b.wav,Cello,1
49223304.wav,Double_bass,1
49687332.wav,Hi-hat,1
499d9668.wav,Oboe,1
49b3f727.wav,Hi-hat,0
49bb77a5.wav,Cello,0
49db5254.wav,Bass_drum,0
49e5ac4d.wav,Bass_drum,0
49ee90a9.wav,Double_bass,1
49f6b68a.wav,Tambourine,1
4a077cd0.wav,Cello,0
4a084558.wav,Gong,1
4a0b87bc.wav,Flute,0
4a472bbb.wav,Flute,0
4ab3eb69.wav,Cello,0
4af35d0d.wav,Oboe,1
4afc5a71.wav,Double_bass,1
4b090c94.wav,Double_bass,1
4b0d5239.wav,Clarinet,0
4b1dad12.wav,Trumpet,0
4b2ef8c7.wav,Harmonica,0
4b3ee579.wav,Flute,1
4b4f97bb.wav,Clarinet,1
4b9aadda.wav,Gong,1
4baddba4.wav,Cello,0
4bb6e82c.wav,Oboe,0
4bbc250e.wav,Flute,0
4bc87056.wav,Snare_drum,1
4bd21fae.wav,Trumpet,0
4bd7faba.wav,Double_bass,1
4bfe8bf9.wav,Oboe,0
4c173843.wav,Oboe,1
4c1ae9cc.wav,Tambourine,0
4c1e5a37.wav,Acoustic_guitar,0
4c462064.wav,Clarinet,0
4c63bfe2.wav,Snare_drum,0
4c6a1fca.wav,Gong,1
4c789a19.wav,Double_bass,0
4cbc1a15.wav,Bass_drum,1
4cd4e0ca.wav,Clarinet,1
4ce14aa2.wav,Double_bass,1
4cf82cd1.wav,Double_bass,1
4d089998.wav,Chime,0
4d2c6692.wav,Clarinet,1
4d41f847.wav,Cowbell,1
4d55013e.wav,Acoustic_guitar,1
4d596bea.wav,Bass_drum,1
4d68f059.wav,Cello,0
4d7f8b65.wav,Oboe,1
4dbfc1bf.wav,Gong,0
4dd5b189.wav,Cowbell,1
4dd77240.wav,Tambourine,0
4ddb034f.wav,Acoustic_guitar,0
4df26574.wav,Trumpet,1
4df5d2b7.wav,Electric_piano,0
4dfdad9e.wav,Gong,1
4e02950c.wav,Cello,0
4e11d778.wav,Bass_drum,0
4e383c90.wav,Bass_drum,0
4e5c2133.wav,Hi-hat,0
4e82d86d.wav,Clarinet,1
4eb54300.wav,Gong,0
4f02375d.wav,Double_bass,1
4f5924a7.wav,Hi-hat,0
4f60abb7.wav,Trumpet,1
4f844b16.wav,Bass_drum,0
4f910b76.wav,Oboe,1
4fc6d14d.wav,Clarinet,0
4fe5c745.wav,Acoustic_guitar,0
4ff21dc7.wav,Tambourine,1
5002939d.wav,Electric_piano,1
500ba1bd.wav,Electric_piano,1
50138e49.wav,Acoustic_guitar,1
501875ef.wav,Snare_drum,0
5028080f.wav,Bass_drum,0
503dabea.wav,Cowbell,1
50495a4e.wav,Hi-hat,0
505207c3.wav,Oboe,1
509755f0.wav,Electric_piano,0
50a01a4f.wav,Flute,0
50bcdc09.wav,Cowbell,0
5116f9b0.wav,Cello,1
512355a9.wav,Electric_piano,1
5123bba0.wav,Bass_drum,0
512661dc.wav,Bass_drum,0
513f4971.wav,Electric_piano,1
514710bc.wav,Hi-hat,0
51723a64.wav,Cowbell,1
51afebdf.wav,Electric_piano,0
51c4cd41.wav,Flute,1
51d28a24.wav,Acoustic_guitar,0
51ffc008.wav,Electric_piano,1
5233fe9c.wav,Trumpet,0
52719891.wav,Clarinet,0
5283a183.wav,Bass_drum,0
5287b30b.wav,Clarinet,1
52ba1c68.wav,Hi-hat,1
53157a1b.wav,Cello,0
5316ab94.wav,Hi-hat,0
531b0def.wav,Electric_piano,1
532dfe7e.wav,Hi-hat,1
5343fd1e.wav,Snare_drum,1
5399cdfb.wav,Flute,0
53b70883.wav,Hi-hat,0
53c716f5.wav,Harmonica,1
53c99b1f.wav,Cello,0
53da29c9.wav,Hi-hat,0
53dda34d.wav,Snare_drum,1
53f24a96.wav,Snare_drum,1
540dcb37.wav,Cowbell,1
5448e59e.wav,Trumpet,0
544e7a47.wav,Oboe,1
545574e6.wav,Cowbell,1
54864b6d.wav,Flute,1
5495de48.wav,Chime,0
54a8e5b9.wav,Snare_drum,1
54ab7672.wav,Trumpet,0
54beedf8.wav,Acoustic_guitar,0
54c20e0a.wav,Double_bass,0
54c2fdba.wav,Tambourine,1
54cfff7e.wav,Bass_drum,0
54efbdf9.wav,Electric_piano,0
54f86efe.wav,Hi-hat,0
54f89ec3.wav,Oboe,1
5503dbff.wav,Trumpet,1
5531a5e1.wav,Bass_drum,0
557040c2.wav,Snare_drum,0
55a23759.wav,Saxophone,0
55b2828b.wav,Acoustic_guitar,0
55b7d572.wav,Double_bass,1
55c288a5.wav,Oboe,1
5604d72a.wav,Clarinet,1
560977ac.wav,Saxophone,1
56220972.wav,Snare_drum,0
56238daa.wav,Double_bass,0
56239e18.wav,Trumpet,0
562fed68.wav,Double_bass,0
563f830b.wav,Bass_drum,1
5655bcc9.wav,Bass_drum,0
5666db3a.wav,Gong,1
56b18d22.wav,Bass_drum,0
56c1363d.wav,Hi-hat,0
56c736b2.wav,Snare_drum,0
56de1a6e.wav,Bass_drum,0
5700bda7.wav,Electric_piano,0
57419cc7.wav,Hi-hat,1
576a7107.wav,Trumpet,0
576dc3f8.wav,Clarinet,1
5775ce57.wav,Harmonica,0
5786b4b8.wav,Snare_drum,1
578874df.wav,Acoustic_guitar,0
57aa8a3b.wav,Flute,0
57ac25f8.wav,Hi-hat,0
57de0162.wav,Bass_drum,0
581a785f.wav,Acoustic_guitar,0
58387c2d.wav,Harmonica,0
58650dc4.wav,Bass_drum,1
58707979.wav,Oboe,0
589789cb.wav,Oboe,0
58ba4d53.wav,Tambourine,1
58da3a95.wav,Cowbell,0
58ea1595.wav,Acoustic_guitar,0
58ffa1af.wav,Double_bass,1
5964b6ee.wav,Chime,0
5a0db4b1.wav,Cello,1
5a1aa685.wav,Cello,0
5a55b3dd.wav,Clarinet,1
5a60144f.wav,Saxophone,0
5a8ac874.wav,Oboe,1
5a92008e.wav,Clarinet,1
5aa1eff9.wav,Hi-hat,1
5ab5a831.wav,Gong,1
5abb8f6d.wav,Snare_drum,1
5abcd00b.wav,Cowbell,1
5abdead3.wav,Saxophone,1
5afe0b38.wav,Snare_drum,0
5aff8db8.wav,Oboe,1
5b05a989.wav,Acoustic_guitar,0
5b0f3bc6.wav,Snare_drum,1
5b3300e6.wav,Double_bass,1
5b40b38c.wav,Acoustic_guitar,0
5b5b32bf.wav,Harmonica,0
5b90d750.wav,Flute,0
5b9a8b5f.wav,Acoustic_guitar,0
5bcdaa50.wav,Oboe,1
5bdb30ae.wav,Clarinet,1
5c166dcf.wav,Trumpet,0
5c1932e9.wav,Flute,0
5c238ad9.wav,Flute,0
5c3371c4.wav,Cello,0
5c356407.wav,Acoustic_guitar,0
5c581093.wav,Bass_drum,0
5c5dfa2e.wav,Snare_drum,0
5c9f2e3d.wav,Snare_drum,1
5ce35515.wav,Bass_drum,0
5d025bc2.wav,Flute,1
5d02f94b.wav,Hi-hat,1
5d10b35b.wav,Saxophone,1
5d1e644b.wav,Oboe,0
5d21633f.wav,Trumpet,0
5d246b14.wav,Harmonica,0
5d4ee93d.wav,Gong,0
